fixture_id,home_team,home_team_id,away_team_name,away_team_id,date,time,home_winner,away_winner,home_tie,away_tie,home_goals,away_goals,league_id,league_name,league_season,round
710780,Everton,45,Aston Villa,66,2022-01-22,12:30:00,False,True,False,False,0,1,39,Premier League,2021,Regular Season - 23
710783,Manchester United,33,West Ham,48,2022-01-22,15:00:00,True,False,False,False,1,0,39,Premier League,2021,Regular Season - 23
710777,Brentford,55,Wolves,39,2022-01-22,15:00:00,False,True,False,False,1,2,39,Premier League,2021,Regular Season - 23
710781,Leeds,63,Newcastle,34,2022-01-22,15:00:00,False,True,False,False,0,1,39,Premier League,2021,Regular Season - 23
710784,Southampton,41,Manchester City,50,2022-01-22,17:30:00,False,False,True,True,1,1,39,Premier League,2021,Regular Season - 23
710776,Arsenal,42,Burnley,44,2022-01-23,14:00:00,False,False,True,True,0,0,39,Premier League,2021,Regular Season - 23
710782,Leicester,46,Brighton,51,2022-01-23,14:00:00,False,False,True,True,1,1,39,Premier League,2021,Regular Season - 23
710779,Crystal Palace,52,Liverpool,40,2022-01-23,14:00:00,False,True,False,False,1,3,39,Premier League,2021,Regular Season - 23
710778,Chelsea,49,Tottenham,47,2022-01-23,16:30:00,True,False,False,False,2,0,39,Premier League,2021,Regular Season - 23
710719,Burnley,44,Watford,38,2022-02-05,18:00:00,False,False,True,True,0,0,39,Premier League,2021,Regular Season - 17
710792,Newcastle,34,Everton,45,2022-02-08,19:45:00,True,False,False,False,3,1,39,Premier League,2021,Regular Season - 24
710790,West Ham,48,Watford,38,2022-02-08,19:45:00,True,False,False,False,1,0,39,Premier League,2021,Regular Season - 24
710788,Burnley,44,Manchester United,33,2022-02-08,20:00:00,False,False,True,True,1,1,39,Premier League,2021,Regular Season - 24
710793,Tottenham,47,Southampton,41,2022-02-09,19:45:00,False,True,False,False,2,3,39,Premier League,2021,Regular Season - 24
710795,Manchester City,50,Brentford,55,2022-02-09,19:45:00,True,False,False,False,2,0,39,Premier League,2021,Regular Season - 24
710789,Norwich,71,Crystal Palace,52,2022-02-09,19:45:00,False,False,True,True,1,1,39,Premier League,2021,Regular Season - 24
710786,Aston Villa,66,Leeds,63,2022-02-09,20:00:00,False,False,True,True,3,3,39,Premier League,2021,Regular Season - 24
710791,Wolves,39,Arsenal,42,2022-02-10,19:45:00,False,True,False,False,0,1,39,Premier League,2021,Regular Season - 24
710794,Liverpool,40,Leicester,46,2022-02-10,19:45:00,True,False,False,False,2,0,39,Premier League,2021,Regular Season - 24
710801,Manchester United,33,Southampton,41,2022-02-12,12:30:00,False,False,True,True,1,1,39,Premier League,2021,Regular Season - 25
710805,Watford,38,Brighton,51,2022-02-12,15:00:00,False,True,False,False,0,2,39,Premier League,2021,Regular Season - 25
710799,Everton,45,Leeds,63,2022-02-12,15:00:00,True,False,False,False,3,0,39,Premier League,2021,Regular Season - 25
710796,Brentford,55,Crystal Palace,52,2022-02-12,15:00:00,False,False,True,True,0,0,39,Premier League,2021,Regular Season - 25
710803,Norwich,71,Manchester City,50,2022-02-12,17:30:00,False,True,False,False,0,4,39,Premier League,2021,Regular Season - 25
710802,Newcastle,34,Aston Villa,66,2022-02-13,14:00:00,True,False,False,False,1,0,39,Premier League,2021,Regular Season - 25
710797,Burnley,44,Liverpool,40,2022-02-13,14:00:00,False,True,False,False,0,1,39,Premier League,2021,Regular Season - 25
710804,Tottenham,47,Wolves,39,2022-02-13,14:00:00,False,True,False,False,0,2,39,Premier League,2021,Regular Season - 25
710800,Leicester,46,West Ham,48,2022-02-13,16:30:00,False,False,True,True,2,2,39,Premier League,2021,Regular Season - 25
710729,Manchester United,33,Brighton,51,2022-02-15,20:15:00,True,False,False,False,2,0,39,Premier League,2021,Regular Season - 18
710814,West Ham,48,Newcastle,34,2022-02-19,12:30:00,False,False,True,True,1,1,39,Premier League,2021,Regular Season - 26
710811,Liverpool,40,Norwich,71,2022-02-19,15:00:00,True,False,False,False,3,1,39,Premier League,2021,Regular Season - 26
710813,Southampton,41,Everton,45,2022-02-19,15:00:00,True,False,False,False,2,0,39,Premier League,2021,Regular Season - 26
710806,Arsenal,42,Brentford,55,2022-02-19,15:00:00,True,False,False,False,2,1,39,Premier League,2021,Regular Season - 26
710808,Brighton,51,Burnley,44,2022-02-19,15:00:00,False,True,False,False,0,3,39,Premier League,2021,Regular Season - 26
710809,Crystal Palace,52,Chelsea,49,2022-02-19,15:00:00,False,True,False,False,0,1,39,Premier League,2021,Regular Season - 26
710807,Aston Villa,66,Watford,38,2022-02-19,15:00:00,False,True,False,False,0,1,39,Premier League,2021,Regular Season - 26
710812,Manchester City,50,Tottenham,47,2022-02-19,17:30:00,False,True,False,False,2,3,39,Premier League,2021,Regular Season - 26
710810,Leeds,63,Manchester United,33,2022-02-20,14:00:00,False,True,False,False,2,4,39,Premier League,2021,Regular Season - 26
710815,Wolves,39,Leicester,46,2022-02-20,16:30:00,True,False,False,False,2,1,39,Premier League,2021,Regular Season - 26
710733,Watford,38,Crystal Palace,52,2022-02-23,19:30:00,False,True,False,False,1,4,39,Premier League,2021,Regular Season - 18
710679,Burnley,44,Tottenham,47,2022-02-23,19:30:00,True,False,False,False,1,0,39,Premier League,2021,Regular Season - 13
710739,Liverpool,40,Leeds,63,2022-02-23,19:45:00,True,False,False,False,6,0,39,Premier League,2021,Regular Season - 19
710746,Arsenal,42,Wolves,39,2022-02-24,19:45:00,True,False,False,False,2,1,39,Premier League,2021,Regular Season - 20
710824,Southampton,41,Norwich,71,2022-02-25,20:00:00,True,False,False,False,2,0,39,Premier League,2021,Regular Season - 27
710822,Leeds,63,Tottenham,47,2022-02-26,12:30:00,False,True,False,False,0,4,39,Premier League,2021,Regular Season - 27
710823,Manchester United,33,Watford,38,2022-02-26,15:00:00,False,False,True,True,0,0,39,Premier League,2021,Regular Season - 27
710820,Crystal Palace,52,Burnley,44,2022-02-26,15:00:00,False,False,True,True,1,1,39,Premier League,2021,Regular Season - 27
710817,Brentford,55,Newcastle,34,2022-02-26,15:00:00,False,True,False,False,0,2,39,Premier League,2021,Regular Season - 27
710818,Brighton,51,Aston Villa,66,2022-02-26,15:30:00,False,True,False,False,0,2,39,Premier League,2021,Regular Season - 27
